USE_LICENSE_URL,GUID,SCIENTIFIC_NAME,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:64350","Hydromantes platycephalus","United States","California","top of Half Dome, Yosemite National Park","4 Jun 1951","37.746054","-119.532202","244"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:64621","Hydromantes platycephalus","United States","California","Cathedral Lake, near Tuolumne Meadows, Yosemite National Park","22 Aug 1955","37.844015","-119.420791","914"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:133062","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","24 Jun 1974","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:133063","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","1 Jul 1975","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:133064","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","1 Jul 1975","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:133065","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","1 Jul 1975","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:133066","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","1 Jul 1975","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:133086","Hydromantes platycephalus","United States","California","Smith Lake, Desolation Wilderness area, El Dorado National Forest","4 Oct 1975","38.8582504","-120.1873084","335"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:133087","Hydromantes platycephalus","United States","California","Smith Lake, Desolation Wilderness area, El Dorado National Forest","4 Oct 1975","38.8582504","-120.1873084","335"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:133088","Hydromantes platycephalus","United States","California","Smith Lake, Desolation Wilderness area, El Dorado National Forest","4 Oct 1975","38.8582504","-120.1873084","335"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:133089","Hydromantes platycephalus","United States","California","Smith Lake, Desolation Wilderness area, El Dorado National Forest","4 Oct 1975","38.8582504","-120.1873084","335"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:140923","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","June 1974","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:140924","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","June 1974","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:140925","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","June 1974","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:140926","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","June 1974","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:140927","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","June 1974","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:140928","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","June 1974","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:140929","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","June 1974","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:140930","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","June 1974","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:140931","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","June 1974","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:140932","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","June 1974","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:140933","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","June 1974","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:140934","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","June 1974","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:140935","Hydromantes platycephalus","United States","California","Smith's Lake, Desolation Wilderness area","11 Sep 1974","38.8582504","-120.1873084","335"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:140936","Hydromantes platycephalus","United States","California","Smith's Lake, Desolation Wilderness area","11 Sep 1974","38.8582504","-120.1873084","335"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:140937","Hydromantes platycephalus","United States","California","N slope George's Creek, very near ridge dividing it from S Bair's Creek","26 Jul 1976","36.652242","-118.272405","1609"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158600","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158601","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158602","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158603","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158604","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158605","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158606","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158607","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158608","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158609","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158610","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158611","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158612","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158613","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158614","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158615","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158616","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158617","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158618","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158619","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158620","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158621","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158622","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158623","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158624","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158625","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158626","Hydromantes platycephalus","United States","California","E side Smith Lake, Desolation Wilderness","7 Aug 1980","38.8581482","-120.1862728","135"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158627","Hydromantes platycephalus","United States","California","NE Face Sierra Buttes","11 Jul 1981","39.5968333","-120.6375",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158628","Hydromantes platycephalus","United States","California","NE Face Sierra Buttes","11 Jul 1981","39.5968333","-120.6375",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158629","Hydromantes platycephalus","United States","California","NE Face Sierra Buttes","11 Jul 1981","39.5968333","-120.6375",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158630","Hydromantes platycephalus","United States","California","NE Face Sierra Buttes","11 Jul 1981","39.5968333","-120.6375",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158631","Hydromantes platycephalus","United States","California","NE Face Sierra Buttes","11 Jul 1981","39.5968333","-120.6375",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158632","Hydromantes platycephalus","United States","California","NE Face Sierra Buttes","11 Jul 1981","39.5968333","-120.6375",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158633","Hydromantes platycephalus","United States","California","NE Face Sierra Buttes","11 Jul 1981","39.5968333","-120.6375",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158634","Hydromantes platycephalus","United States","California","NE Face Sierra Buttes","11 Jul 1981","39.5968333","-120.6375",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158635","Hydromantes platycephalus","United States","California","NE Face Sierra Buttes","11 Jul 1981","39.5968333","-120.6375",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158636","Hydromantes platycephalus","United States","California","NE Face Sierra Buttes","11 Jul 1981","39.5968333","-120.6375",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158637","Hydromantes platycephalus","United States","California","NE Face Sierra Buttes","11 Jul 1981","39.5968333","-120.6375",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158638","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass","19 Aug 1979","38.330937","-119.654756","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158639","Hydromantes platycephalus","United States","California","1.7 mi SW Sonora Pass","19 Aug 1979","38.330937","-119.654756","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158640","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158641","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158642","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158643","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158644","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158645","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158646","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158647","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158648","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158649","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158650","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158651","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158652","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158653","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158654","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158655","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158656","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158657","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158658","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158659","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158660","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158661","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158662","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158663","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158664","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158665","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158666","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158667","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158668","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158669","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158670","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158671","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158672","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158673","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158674","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158675","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158676","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158677","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158678","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158679","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158680","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158681","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158682","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158683","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158684","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158685","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158686","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158687","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:158688","Hydromantes platycephalus","United States","California","1.7 mi SW (by road) Sonora Pass","13 Jul 1980","38.331041","-119.654713","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:164615","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:164616","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:164617","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:164618","Hydromantes platycephalus","United States","California","6.5 mi ENE Lodgepole, 0.9 mi W Big Bird Lake, Kings Canyon National Park","24 Jul 1979","36.621771","-118.610791","354"
